,title,bias_score,reliability_score,article_url,adfontes_url,date,outlet,outlet_story_count,content
1713,How Obamacare Survived Trump and What Biden Is Doing Now,0.0,42.67,https://www.washingtonpost.com/business/how-obamacare-survived-trump-and-what-biden-is-doing-now/2021/06/17/68dee964-cf7b-11eb-a224-bd59bd22197c_story.html,https://adfontesmedia.com/washington-post-bias-and-reliability/,2021-06-17,www.washingtonpost.com,25,
1719,Israel says it will step up strikes on Hamas tunnels despite cease-fire calls as clashes erupt in the West Bank,0.0,48.0,https://www.washingtonpost.com/world/2021/05/18/israel-gaza-conflict-latest-updates/,https://adfontesmedia.com/washington-post-bias-and-reliability/,2021-05-18,www.washingtonpost.com,25,
1720,The Daily 202: Here’s why Biden hasn’t forcefully called for a Middle East ceasefire,-13.33,42.0,https://www.washingtonpost.com/politics/2021/05/18/daily-202-heres-why-biden-hasnt-forcefully-called-middle-east-ceasefire/,https://adfontesmedia.com/washington-post-bias-and-reliability/,2021-05-18,www.washingtonpost.com,25,"Welcome to The Daily 202 newsletter! On this day in 2009, President Barack Obama urged visiting Israeli Prime Minister Benjamin Netanyahu to seize “an historic opportunity to get a serious movement” toward Middle East peace.Tell your friends to sign up here."
1725,Someone Tried To Register Dozens of Dead People as Dem Voters in Key Swing State,10.67,39.0,https://www.westernjournal.com/someone-tried-register-dozens-dead-people-dem-voters-key-swing-state/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-10-31,www.westernjournal.com,25,
1726,"Type Gibberish on Trump Campaign's Website, and You'll Get Taken to a Secret Roast of Joe Biden",14.67,30.0,https://www.westernjournal.com/type-gibberish-trump-campaigns-website-get-taken-secret-roast-joe-biden/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-08-06,www.westernjournal.com,25,
1727,Poll: Overwhelming Majority of Black Americans Want Police To Maintain Local Presence,21.75,25.75,https://www.westernjournal.com/poll-overwhelming-majority-black-americans-want-police-maintain-local-presence/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-08-06,www.westernjournal.com,25,
1728,"Potential Biden VP Has Major Problems, Including Her Son Being a Massive Trump Supporter",17.33,31.33,https://www.westernjournal.com/potential-biden-vp-major-problems-including-son-massive-trump-supporter/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-08-06,www.westernjournal.com,25,
1729,Democratic Governor Signs Bill Allowing State To Potentially Bypass Electoral College,8.0,44.75,https://www.westernjournal.com/democratic-governor-signs-bill-allowing-state-potentially-bypass-electoral-college/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-02-25,www.westernjournal.com,25,
1730,'Cowboys for Trump' Trek to DC To Show Support for Border Wall with Hand-Crafted Gift for Trump,20.5,30.5,https://www.westernjournal.com/ct/cowboys-trump-trek-dc-show-support-border-wall-hand-crafted-gift-trump/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-02-25,www.westernjournal.com,25,
1731,"Pro-Life Heartbeat Bill Clears Major Hurdle in TN, Advances for a Vote",20.5,48.0,https://www.westernjournal.com/ap-abortion-tennessee-lawmakers-advance-fetal-heartbeat-bill/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-02-26,www.westernjournal.com,25,
1732,"Biden Snaps, Calls Minnesota Trump Supporters 'Ugly Folks'",23.0,24.0,https://www.westernjournal.com/biden-snaps-calls-minnesota-trump-supporters-ugly-folks/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-11-01,www.westernjournal.com,25,
1733,AOC's Neighbors Reveal Truth That Could Shatter Her 'For the People' Image,28.44,16.94,https://www.westernjournal.com/ct/aocs-neighbors-reveal-truth-shatter-people-image/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-02-26,www.westernjournal.com,25,
1734,Breaking: Supreme Court Rules in Favor of Trump on Immigrant Detention,9.33,43.33,https://www.westernjournal.com/breaking-supreme-court-rules-favor-trump-illegal-immigrant-detention/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-03-19,www.westernjournal.com,25,
1735,Elizabeth Warren Calls for Abolishing Electoral College So 'Every Vote Matters',13.75,31.5,https://www.westernjournal.com/elizabeth-warren-calls-abolishing-electoral-college-every-vote-matters/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-03-19,www.westernjournal.com,25,
1736,"HS Junior CJ Pearson Lashes Out Against Ocasio-Cortez: 'If Anyone Is the Boss, It Is We the People'",18.75,37.75,https://www.westernjournal.com/hs-junior-cj-pearson-lashes-ocasio-cortez-anyone-boss-people/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-02-25,www.westernjournal.com,25,
1737,Woman Behind Trump Steals the Show with Brilliant Rally Stunt,29.67,20.0,https://www.westernjournal.com/woman-behind-trump-steals-show-brilliant-rally-stunt/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-11-01,www.westernjournal.com,25,
1738,Alert: New George Soros Arrives on the Scene as His Organizations Spend Hundreds of Millions on Leftist Causes,22.33,25.0,https://www.westernjournal.com/alert-new-george-soros-arrives-scene-organizations-spend-hundreds-millions-leftist-causes/,https://adfontesmedia.com/western-journal-bias-reliability/,2021-05-04,www.westernjournal.com,25,
1739,"Trump Donates Presidential Salary, Posts Photo of Massive Check to Homeland Security",28.67,31.0,https://www.westernjournal.com/trump-donates-presidential-salary-posts-photo-massive-check-homeland-security/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-03-19,www.westernjournal.com,25,
1740,New Jersey Governor Refuses To Rule Out Another COVID Lockdown,16.67,39.33,https://www.westernjournal.com/new-jersey-governor-refuses-rule-another-covid-lockdown/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-10-31,www.westernjournal.com,25,
1741,"Trump Skipping 'Boring' White House Correspondents' Dinner, Will Rally in Wisconsin Instead",19.0,36.5,https://www.westernjournal.com/ct/trump-skipping-correspondents-dinner-rally-instead/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-04-16,www.westernjournal.com,25,
1742,Group Apologizes After Photo Captures Disrespect of US Flag at Boston Marathon,1.67,50.67,https://www.westernjournal.com/group-apologizes-photo-captures-disrespect-us-flag-boston-marathon/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-04-16,www.westernjournal.com,25,
1743,"Minneapolis Commission Hits Brakes on Anti-Cop Crusade, Blocks Key Item from November Ballot",11.67,35.33,https://www.westernjournal.com/minneapolis-commission-hits-brakes-anti-cop-crusade-blocks-key-item-november-ballot/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-08-06,www.westernjournal.com,25,
1744,US Government Lifts Major COVID Warning for the First Time in 4 Months,2.0,51.67,https://www.westernjournal.com/us-government-lifts-major-covid-warning-first-time-4-months/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-08-06,www.westernjournal.com,25,
1745,Records Show FBI Was Probing Michael Cohen Long Before Raid,10.25,47.5,https://www.westernjournal.com/ap-records-show-fbi-was-probing-michael-cohen-long-before-raid/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-03-19,www.westernjournal.com,25,
1746,Biden Wears a Mask Outside Alone But Not When Indoors with Frail 90-Year-Olds,22.67,18.33,https://www.westernjournal.com/biden-wears-mask-outside-alone-not-indoors-frail-90-year-olds/,https://adfontesmedia.com/western-journal-bias-reliability/,2021-05-04,www.westernjournal.com,25,
1747,Former Republican Florida Governor Announces He's Running Against DeSantis as a Democrat,0.0,48.0,https://www.westernjournal.com/former-republican-florida-governor-announces-running-desantis-democrat/,https://adfontesmedia.com/western-journal-bias-reliability/,2021-05-04,www.westernjournal.com,25,
1748,"Biden Campaign Begins To Worry as Black, Latino Disaster Looms",15.67,28.33,https://www.westernjournal.com/biden-campaign-begins-worry-black-latino-disaster-looms/,https://adfontesmedia.com/western-journal-bias-reliability/,2020-10-31,www.westernjournal.com,25,
1749,Experts Says Democrats' Grassroots Fundraising Is Likely 'Manufactured',15.29,33.14,https://www.westernjournal.com/ap-democrats-strain-to-claim-they-have-2020-fundraising-chops/,https://adfontesmedia.com/western-journal-bias-reliability/,2019-03-18,www.westernjournal.com,25,
1795,Impeachment Expert Donald Trump Gonna Impeach His Way Back Into White House,-21.0,23.33,https://www.wonkette.com/donald-trump-gonna-become-house-speaker-make-a-lot-of-impeachments,https://adfontesmedia.com/wonkette-bias-and-reliability/,2021-06-07,www.wonkette.com,25,"Donald Trump is still plotting his big comeback, like any good horror movie villain. Maybe he won't even have to wait until 2024. During an interview with Trump Friday, radio hostWayne Allen Root pitchedthe idea of Trump becoming speaker of the House in 2023 and leading the MAGA-desired impeachment of President Joe Biden.Why not, instead of waiting for 2024, and I'm hoping you'll run in 2024 but why not run in 2022 for the United States Congress? A House seat in Florida. Win big. Lead us to a dramatic landslide victory. Take the House by 50 seats. And then you become the Speaker of the House, lead the impeachment of Biden and start criminal investigations against Biden. You'll wipe him out for this last two years.""Root was excited while describing this reality TV version of ""House Of Cards."" Trump thought this was very “interesting,"" because he's all about immediate gratification. Root claimed Trump would be a “folk hero"" as speaker, which is just how we think of past GOP House speakers: Dennis Hastert, Folk Hero! Newt Gingrich, Folk Hero!A few months ago, Steve Bannon suggested a similar scheme in a speech stuffed with messianic imagery.Trump is a disruptor, but he has a long-term vision because I absolutely believe in the marrow of my bones that he will be our nominee in 2024. He'll come back to us. We'll have a sweeping victory in 2022, and he'll lead us in 2024.""“He'll come back to us!"" This is pathetic but slightly amusing if you imagine House Minority Leader Kevin McCarthy freaking out over the possibility that Trump will swipe the speaker's gavel from him. He'ssacrificed whatever dignity he might've hadto keep Trump happy so Republicans can take back the House and Senate. McCarthy had hoped he'd get toput his feet up on Nancy Pelosi's desklike a common seditionist Capitol invader.The speaker of the House is areal job with responsibilities.There's even counting involved. This is all beyond Trump, who prefers headlining hate rallies when not binge-watching Fox News,Newsmax,and OAN. Bannon declared that Trump's first act as speaker would be to “impeach Joe Biden for his illegitimate activities of stealing the presidency."" Biden didn't steal the presidency. That's theRepublican Big Lie,but if a grand jury can indict a ham sandwich, a corrupt authoritarian political party can impeach a legitimately elected president for imaginary “crimes.""Trump was impeached in both 2020 and 2021. He's to impeachments what Tom Hanks was to the Oscars in the mid 1990s. However, the Senate never came close to convicting Trump and removing him from office. This is not because Pam Bondi and Bruce Castor are great lawyers. No, they bothdemonstrably sucked.Remember this shit?During Trump's second annual impeachment trial, thereleased a video called “The Strangest Lines From Trump Lawyer Bruce Castor's Opening Statement."" That was not a highlight reel. It was more likeMarv Albert's sports bloopersfrom the 1980s.It takes 67 votes in the Senate to convict an impeached president. The GOP won't have anywhere near 67 Senators in 2023, even if you throw in Joe Manchin andKyrsten Sinema.The sedition caucus can impeach President Biden, Vice President Kamala Harris, andeven Barack Obama,but that won't “reinstate"" Trump. It'll just waste everyone's time and distract Republicans from their inspiring agenda of lowering taxes for billionaires and saving Mr. Potato Head from ""cancel culture.""Impeachment itself isn't a slam dunk. An appalling139 House Republicans objectedto the Electoral College count on January 6, but that's still far short of a majority. Also, many Republicans felt they could safely spit in democracy's eye because they knew they didn't have enough votes to actually reject the count.Ten incumbent Republicansvoted to impeach Trump after he incited a violent insurrection, so he'd need a major MAGA wave to achieve his mad dream.But Trump released a fundraising video this weekend where he creepily hinted at""taking back the White House and sooner than you think.""He's still got sedition on the brain. The Constitution doesn't actually require that the speaker is a current member of the House, so Trump doesn't even have to bother running for anything. Republicans can elect whoever they want, including a twice-impeached thug.Fox's Jason Chaffetz: ""Under the Constitution, you don't need to be a member of Congress to be elected the Speaker… https://t.co/BS9rONkKd8— Jason Campbell (@Jason Campbell)1622901184.0Fox News contributor Jason Chaffetz, who once represented Utah without distinction in the House,thinks Speaker Trumpis a great idea, not because he'll deliver any major legislative achievements(he sucks at that), but because he'll produce big ratings!So put Donald Trump in as Speaker of the House and he can go out and investigate everybody and he can impeach everybody. That would be pretty fascinating ... It would make for great TV.No, asshole, if Republicans try to remove Biden from office and fail, which they will, that could very well result inbloody attack on the Capitol. This isn't a show. We know the MAGA mob takes this seriously. January 6 was only five months ago, for God's sake, but Republicans only care about power and their mad king's ego.[Newsweek]ollow Stephen Robinson onTwitter.Want to just donate once?"
1925,What do the election results mean for Bay Area and Calif. kids and schools?,-4.33,48.33,https://www.sfgate.com/elections/article/California-election-results-Prop-15-18-J-SF-15701263.php?IPID=SFGate-HP-CP-Spotlight,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-11-04,www.sfgate.com,25,"Three ballot measures in California and the Bay Area will have an effect on children and teenagers, as voters decided whether to increase funding for the state's schools and expand voting rights of 17-year-olds."
1926,San Franciscans report robocalls instructing residents to 'stay home',-2.67,47.67,https://www.sfgate.com/bayarea/article/San-Franciscans-report-robocalls-voting-15698577.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-11-03,www.sfgate.com,25,"Numerous reports came in on Election Day morning concerning suspicious robocalls in Michigan, New York, North Carolina and Atlanta instructing people to “stay safe and stay home.”"
1927,Biden allies reportedly confused by Kamala Harris' secretive California trip,-5.67,43.0,https://www.sfgate.com/national-politics/article/Kamala-Harris-California-trip-Palm-Springs-Biden-16507875.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-10-04,www.sfgate.com,25,"It seems we have yet another instance of unnamed Biden White House advisors or ""allies"" complaining about Vice PresidentKamala Harris."
1928,"John Cox is now complaining about his own 1,000-pound bear stunt",-4.0,37.67,https://www.sfgate.com/politics/article/2021-05-John-Cox-bear-stunt-recall-Gavin-Newsom-CA-16154494.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-05-05,www.sfgate.com,25,"Gavin Newsom recall election candidate John Cox brought a 1,000-pound bear to a press conference Tuesday and is now disappointed that said bear dominated media coverage of the event."
1929,California now ranks dead last in administering COVID-19 vaccines,0.0,45.67,https://www.sfgate.com/coronavirus/article/California-COVID-vaccine-rank-states-numbers-last-15890734.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-01-22,www.sfgate.com,25,"Good news: California has gotten better at administering its available COVID-19 vaccines, going from a 27.5% usage rate last week to a 37.3% usage rate this week."
1930,"Power outage affecting 2,100 customers caused by arcing wires, fire",0.0,46.67,https://www.sfgate.com/news/bayarea/article/Power-Outage-Affecting-2-100-Customers-Caused-By-15892917.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-01-23,www.sfgate.com,25,Updates about the outage can be found at https://www.siliconvalleypower.com/svp-and-community/outages-and-alerts/current-outages/-FlexSetting_Type-0/-sortn-StartDate/-sortd-desc or twitter.com/SantaClaraPower
1931,New vaccination site opens at Mountain View community center,0.0,48.33,https://www.sfgate.com/news/bayarea/article/New-Vaccination-Site-Opens-At-Mountain-View-15892952.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-01-23,www.sfgate.com,25,"County appointments are available to all eligible residents and employees in the county. However, those with private health insurance are encouraged to get vaccinated through their healthcare provider because of limited vaccine supply in the county."
1932,What's open and closed over Labor Day? A guide to Bay Area beaches,0.67,51.33,https://www.sfgate.com/bayarea/article/Labor-Day-Bay-Area-beaches-open-closed-California-15537082.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-09-02,www.sfgate.com,25,"With a heat wave forecast to push Bay Area inland temperatures into the 100s over the three-day Labor Day weekend, many will be heading to the beach."
1933,Nancy Pelosi's stylist says salon owner set up speaker 'for her own vain aspirations',-3.67,46.67,https://www.sfgate.com/bayarea/article/Nancy-Pelosi-esalon-haircut-stylist-statement-15540110.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-09-03,www.sfgate.com,25,Nancy Pelosi's hair stylist released a statement backing up Pelosi's claims that the house speaker was set up by the San Francisco salon where she was caught on camera getting her hair shampooed and blown dry.
1934,Plague-bearing fleas spark closures at popular Lake Tahoe sites,0.0,51.0,https://www.sfgate.com/renotahoe/article/Plague-bearing-fleas-spark-closures-at-popular-15541389.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-09-03,www.sfgate.com,25,"A South Lake Tahoe resident recently tested positive for the bubonic plague, the first case in California since 2015. He may have contracted the disease while walking his dog and being bitten by an infected flea, the Associated Press reported.While bubonic plague is endemic to the Sierra Nevada area and can be easily treated if found early, officials recommended that visitors take these precautions— Stay on trails— If possible, leave pets at home— If pets must come along, keep them from exploring rodent burrows— Do not touch sick/dead rodents— Report unusual observations to rangers— Do not camp, sleep/rest near animal burrows— Wear long pants tucked into boots to reduce exposure to fleas— Apply insect repellent to socks/pant cuffs"
1935,Outrageous spending pays off in Calif.'s pricey proposition races,-5.0,39.67,https://www.sfgate.com/politics/article/Outrageous-spending-pays-off-in-Calif-s-pricey-15701878.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-11-04,www.sfgate.com,25,"For example, rideshare and delivery companies like Uber, Lyft, DoorDash and Postmates poured more than $200 million into the Yes on 22 campaign, 10 times the amount anted up by their opponents, mainly labor unions. That $200 million paid for a lot of air time for commercials showing “drivers” asking voters to allow the tech giants to treat them as independent contractors instead of employees."
1936,Some California House races remain close as Nunes pulls ahead of Arballo,0.0,47.0,https://www.sfgate.com/politics/article/California-House-Nunes-Arballo-results-15701199.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-11-04,www.sfgate.com,25,"Several California congressional races remained close Friday morning, with Republicans trying to claw back some of the U.S. House seats they lost two years ago and Democrats hoping to turn more of the state blue."
1937,"Measure RR charges ahead, keeps Caltrain running",0.0,47.33,https://www.sfgate.com/politics/article/Measure-RR-Caltrain-sales-tax-SF-San-Mateo-Santa-15700040.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-11-03,www.sfgate.com,25,"A one-eighth-cent sales tax in the three counties where Caltrain operates — San Francisco, San Mateo and Santa Clara — was on a path to a decisive victory Wednesday morning."
1938,Were mask mandates effective vs. delta? What the data says,-2.67,41.33,https://www.sfgate.com/coronavirus/article/California-mask-mandates-delta-COVID-19-data-works-16502191.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-10-04,www.sfgate.com,25,"The delta wave of the COVID-19 pandemic is winding down in California, with cases and hospitalizations decreasing across the state."
1939,"What's that loud sound in SF? Don't worry, it's Fleet Week.",0.0,44.67,https://www.sfgate.com/local/article/Whats-that-loud-plane-Blue-Angels-Fleet-Week-SF-16508252.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-10-04,www.sfgate.com,25,"Is that loud roar you just heard the sound of the apocalypse finally happening, once and for all? Nah, it's justSan Francisco Fleet Week. But we don't blame you for forgetting — the Blue Angels haven't flown over the city since 2019."
1940,Massive Bay Area wildfires now visible from space,-0.67,53.0,https://www.sfgate.com/california-wildfires/article/Massive-Bay-Area-wildfires-now-visible-from-space-15495710.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-08-19,www.sfgate.com,25,"Thepale blue dotsaw an outbreak of glowing red spots Wednesday morning, as the growing California wildfires became visible from space."
1941,"The 2020 San Francisco exodus is real, and historic, report shows",0.67,46.67,https://www.sfgate.com/living-in-sf/article/2020-San-Francisco-exodus-is-real-and-historic-15484785.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-08-14,www.sfgate.com,25,"A new report confirms what many have been talking about for weeks: There is an exodus out of San Francisco, and the numbers are staggering."
1942,'Stay out of Tahoe': Angry residents plan on fighting back against tourists 'trashing' the region,-4.0,48.0,https://www.sfgate.com/living-in-sf/article/Stay-Tahoe-Angry-residents-protest-tourism-15478823.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-08-12,www.sfgate.com,25,"While the Centers for Disease Control and Prevention states that ""Travel increases your chance of getting and spreading COVID-19. Staying home is the best way to protect yourself and others from COVID-19"" and California's requirement towear masks outsideis still in place, Tahoe has become a destination for many in-state visitors, as other destinations such as Hawaii and Mexico are off limits."
1943,"More than 300,000 acres burned in three days as resource-depleted Calif. battles blazes",0.0,54.0,https://www.sfgate.com/bayarea/article/California-fires-2020-lightning-total-acreage-15496403.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-08-19,www.sfgate.com,25,"In the grips of a rare summer weather pattern marked by blistering heat and violent thunderstorms, California has seen hundreds of wildfires sparked by lightning strikes erupt into monstrous conflagrations that are tearing through a parched landscape and swallowing homes."
1944,Newsom: San Francisco likely to be removed from state watch list Thursday,1.0,49.33,https://www.sfgate.com/news/article/Covid-Newsom-San-Francisco-off-watch-list-15495763.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-08-19,www.sfgate.com,25,"San Francisco will likely come off the state’s watch list by Thursday, California Governor Gavin Newsom stated in a live streamed press conference Wednesday."
1945,Trader Joe's says product labels targeted by petition aren't racist,-4.33,46.33,https://www.sfgate.com/food/article/Trader-Joe-product-label-response-racist-claims-15447189.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-07-30,www.sfgate.com,25,"Following some criticism from a petition deeming product names as ""racist"" a few weeks ago, Trader Joe's has since offered some insight into its product-naming process, stating that it disagreed with the claim that its products should be construed as racist."
1946,Upset California salon owner reportedly hit shutdown enforcement officer with her car,-1.2,41.6,https://www.sfgate.com/bayarea/article/Report-Upset-salon-owner-hits-shutdown-15446431.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-07-30,www.sfgate.com,25,"After telling a Fresno shutdown code enforcement officer that ""somebody should put a bullet in your brain"" in a Target parking lot, a salon owner hit him with her car,reports the Fresno Bee."
1947,3 arrested after missing California girl found hiding under trapdoor,0.0,50.33,https://www.sfgate.com/bayarea/article/missing-California-girl-found-hiding-trapdoor-15698291.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2020-11-03,www.sfgate.com,25,"After a week-long search, a missing 14-year-old girl was found on Friday, hiding beneath a house in West Point, Calaveras County."
1948,Photos show U.S. Capitol building ransacked after violent siege,-3.67,47.0,https://www.sfgate.com/nation/article/aftermath-photos-US-Capitol-ransacked-offices-15852055.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-01-06,www.sfgate.com,25,"Photos posted on social media of the U.S. Capitol building after Wednesday's violent siege show ransacked offices, walls marked with paint and broken windows."
1949,California man blasts Texas 'dystopia' in Op-Ed after moving to Austin,-1.0,35.67,https://www.sfgate.com/lifestyle/travel-outdoors/article/California-man-blasts-Texas-dystopia-in-Op-Ed-15887614.php,https://adfontesmedia.com/sfgate-bias-and-reliability/,2021-01-21,www.sfgate.com,25,"Like many members of the recentCalifornia exodus, Alder chose to move to Austin because of the perception that the capitol city offers a similar lifestyle. His family left a 2,000 square-foot house in San Diego for a Bee Cave home with a pool and twice the square footage."
2025,Science must drive any investigation into the origin of Covid-19,-3.67,36.33,https://www.scmp.com/comment/opinion/article/3137105/science-must-drive-any-investigation-origin-covid-19,https://adfontesmedia.com/south-china-morning-post-bias-and-reliability/,2021-06-13,www.scmp.com,25,"Scientific ideas are subject to change if warranted by the evidence. A World Health Organization investigative team concluded the most plausible cause of the Covid-19 pandemic was a virus jumping from one animal species to another and then to humans. It considered a notion that the virus leaked from a laboratory in the Chinese city of Wuhan, where the first outbreak occurred, “extremely unlikely”.Further research is needed before there can be a definitive conclusion and while it is being carried out, there is room only for science and truths, not conspiracy theories.Politicians and others seeking personal gain have other ideas; a number blame Beijing for the coronavirus and the interest of many centres on China’s most important laboratory for the study of infectious diseases, the Wuhan Institute of Virology.They speculate the virus may have escaped by mistake or been intentionally released, theories that American and some other Western intelligence agencies consider a possibility.The idea began circulating soon after the outbreak began 18 months ago and have been gaining fresh traction amid rising geopolitical tensions.Intelligence officers are not scientists, so such an investigation is about theatrics. So short a time frame is similarly meaningless, with years and sometimes decades being necessary to come to a conclusion about the source of a disease.While severe acute respiratory syndrome first appeared in 2003, it was not until 2017 that Chinese scientists determined it originated in bats in Yunnan and spread to civet cats and then humans. There can be no deadlines or rushed reports where Covid-19 or any other disease is concerned.China has been cooperative with WHO investigators and it has to continue being open and transparent to ensure the United Nations agency can properly carry out its work. Still, Chinese officials have been repeatedly accused of trying to cover up the truth.Those making such claims are invariably Western politicians or media commentators. Some, particularly in the US, are eager to divert attention from poor records of dealing with the Covid-19 pandemic, attempts to curtail voting rights or racist comments.With the world struggling to contain fresh coronavirus outbreaks and variants and trying to vaccinate populations, finding the origins of the pandemic is made more challenging. But doing so is essential to better understand infectious diseases and prevent outbreaks. Scientists, working with knowledge and facts, are the only ones qualified to do that work."
